#t,tx,ty,tz,qx,qy,qz,qw
12.569999872,-1.01274,2.239784,0.29446,-0.159773927939978,-0.809555634880372,-0.104022953084358,0.555221749588107
12.574999808,-1.01496,2.241472,0.293721,-0.159953948636236,-0.809571740033603,-0.103865966646982,0.555175821724189
12.579999744,-1.017183,2.24314,0.292974,-0.160076949915292,-0.809581746698912,-0.103640967572923,0.555167826299673
12.584999936,-1.019411,2.244787,0.292213,-0.160111917828423,-0.809594584505236,-0.103352946957886,0.555192715067677
12.589999872,-1.02165,2.246425,0.291435,-0.16013588559344,-0.809645421561585,-0.103008926406895,0.555175603363537
12.595000064,-1.023891,2.248057,0.290659,-0.16014807045828,-0.809710356237818,-0.102729045196372,0.555129244233051
12.599999744,-1.026122,2.249721,0.289843,-0.160273040991839,-0.809764207107345,-0.10249902621541,0.55505714196282
12.599999744,-1.026122,2.249721,0.289843,-0.160273040991839,-0.809764207107345,-0.10249902621541,0.55505714196282
12.604999936,-1.028337,2.251392,0.289007,-0.160467023985168,-0.809888121054796,-0.10233201529567,0.554851082934152
12.609999872,-1.030548,2.253056,0.288144,-0.160645960427041,-0.810020800462336,-0.102145974837721,0.554639863371974
12.614999808,-1.032775,2.254711,0.287266,-0.160821929635355,-0.81016664552665,-0.101868955429133,0.554426757420883
12.619999744,-1.035024,2.256362,0.286385,-0.160946945086602,-0.810292723536678,-0.101554965350518,0.55426381089104
12.624999936,-1.03729,2.258017,0.285512,-0.161065982819334,-0.810399913555861,-0.101240989200776,0.554129940891794
12.629999872,-1.039555,2.259681,0.284644,-0.161173970771264,-0.810464853023023,-0.101008981682124,0.554045899524339
12.634999808,-1.04181,2.26136,0.28377,-0.161307959607444,-0.810507797043605,-0.100861974743509,0.553970861282113
12.639999744,-1.044069,2.263057,0.28288,-0.161444929599774,-0.81053664655463,-0.100817956036979,0.553896758465893
12.644999936,-1.046348,2.264763,0.281984,-0.161568910415073,-0.810573550562219,-0.100800944109017,0.553809692929778
12.649999872,-1.04862,2.266432,0.281112,-0.161652950401811,-0.810627751284042,-0.100756969085852,0.553713830110102
12.654999808,-1.050912,2.268114,0.280216,-0.161690037034218,-0.810681185682088,-0.100645023052191,0.553645126809386
12.659999744,-1.053208,2.269791,0.27931,-0.161719941783257,-0.810763708137279,-0.100494963823327,0.553542800732931
12.664999936,-1.055502,2.271473,0.278379,-0.161779961446707,-0.810852806768123,-0.100361976083041,0.553418868116425
12.669999872,-1.057798,2.273174,0.277425,-0.161912047595187,-0.81095423838571,-0.100265029473611,0.553249162631488
12.674999808,-1.060102,2.274892,0.276468,-0.162111031566587,-0.811067157932635,-0.100211019513292,0.553035107688113
12.679999744,-1.062406,2.276612,0.275515,-0.162334000643492,-0.811176003215502,-0.100178000397106,0.552816002191363
12.684999936,-1.064713,2.278322,0.274565,-0.162517892306904,-0.811259462415851,-0.100121933653822,0.552649633784631
12.689999872,-1.067042,2.280021,0.273613,-0.162661005219955,-0.811328026036328,-0.0999830032085549,0.552532017731305
12.694999808,-1.069389,2.281718,0.272667,-0.162730887797499,-0.811383440553339,-0.0998029311861523,0.552462619078536
12.699999744,-1.071711,2.283392,0.271739,-0.162802981539771,-0.811412907993896,-0.0996209887039769,0.55243093735986
12.699999744,-1.071711,2.283392,0.271739,-0.162802981539771,-0.811412907993896,-0.0996209887039769,0.55243093735986
12.704999936,-1.074048,2.285119,0.270803,-0.162942009438416,-0.81141904700145,-0.0995150057644069,0.552400031997773
12.709999872,-1.076392,2.286874,0.269857,-0.163142034672743,-0.811422172452384,-0.0995110211491792,0.552337117388772
12.714999808,-1.078736,2.288635,0.268899,-0.163381991893558,-0.811497959736312,-0.0995489950607275,0.552147972604351
12.72,-1.081082,2.290383,0.267924,-0.163574060419852,-0.811608299786248,-0.0995250367618681,0.551933203869261
12.724999936,-1.083436,2.292117,0.266934,-0.163686041641325,-0.811790206517425,-0.0994100252896652,0.551653140339198
12.729999872,-1.085797,2.293848,0.265933,-0.163727943008523,-0.812011717349733,-0.0992589654493002,0.551341808085393
12.734999808,-1.088164,2.295595,0.264928,-0.163777942846175,-0.812246716549094,-0.0991249654082181,0.551004807715059
12.74,-1.090541,2.297373,0.26394,-0.163873999191773,-0.812451995992987,-0.0990999995112388,0.550677997284056
12.744999936,-1.092914,2.299176,0.26298,-0.16406684106943,-0.812611212828369,-0.099133903969579,0.550379466850696
12.749999872,-1.095279,2.30099,0.262044,-0.164279811420931,-0.812729067057055,-0.0992198861041196,0.550126368502327
12.754999808,-1.097649,2.302798,0.261135,-0.164486989756326,-0.812781949382786,-0.0992439938194315,0.549981965749049
12.76,-1.100033,2.30459,0.260253,-0.164670902591179,-0.812819519187729,-0.099175941333828,0.549883674723832
12.76499968,-1.102424,2.306374,0.259384,-0.16477989062277,-0.812807460476468,-0.0990939342236482,0.549883634999462
12.769999872,-1.104821,2.308173,0.258525,-0.164861864512536,-0.812789332030088,-0.0990679185835909,0.549890548086661
12.774999808,-1.107234,2.309998,0.257663,-0.164936871824143,-0.812749368395643,-0.0991819229236746,0.549906572656221
12.78,-1.109663,2.311852,0.256798,-0.165052840943606,-0.812762216765812,-0.0993609042489235,0.549820470154763
12.78499968,-1.112101,2.313724,0.255933,-0.165185848321716,-0.812825253641029,-0.0995589085822145,0.549651495294564
12.789999872,-1.11456,2.315599,0.255067,-0.16533981883726,-0.812939109263106,-0.0997098907479325,0.549409398012452
12.794999808,-1.117043,2.317471,0.25421,-0.165450806764738,-0.81309505036042,-0.0998078834311973,0.549127358656686
12.8,-1.119445,2.319166,0.253371,-0.165550950086645,-0.813215754816707,-0.0998219699038307,0.548915834502724
12.8,-1.119445,2.319166,0.253371,-0.165550950086645,-0.813215754816707,-0.0998219699038307,0.548915834502724
12.80499968,-1.121937,2.32101,0.252559,-0.165637043916432,-0.813343215647002,-0.0998100264632846,0.548703145481251
12.809999872,-1.124436,2.322861,0.251784,-0.16570206860183,-0.813450336774203,-0.0998290413299304,0.548521227091675
12.814999808,-1.126935,2.324726,0.251057,-0.165831055973795,-0.813512274588912,-0.0998630337072751,0.548384185098887
12.819999744,-1.129437,2.326606,0.250371,-0.16597790328487,-0.813460525997503,-0.0999719417464665,0.548396680449896
12.82499968,-1.131957,2.328498,0.249716,-0.16615703432032,-0.813360168002407,-0.100088020673533,0.548470113288433
12.829999872,-1.134496,2.33039,0.249083,-0.166304042259193,-0.813290206663574,-0.100182025457057,0.548512139381341
12.835000064,-1.137037,2.332278,0.248466,-0.166439023996015,-0.813168117236896,-0.100210014447579,0.548647079100101
12.839999744,-1.139571,2.334165,0.247863,-0.166536933833307,-0.81309667694903,-0.10022896017809,0.548719781988461
12.844999936,-1.142096,2.336055,0.247266,-0.166614977319871,-0.813055889324401,-0.100286986348636,0.548745925303064
12.849999872,-1.144571,2.337909,0.246659,-0.166723036670236,-0.813039178825548,-0.100384022079167,0.548720120689358
12.855000064,-1.147081,2.33981,0.246057,-0.166867052844551,-0.813052257482714,-0.100503031827958,0.548635173745381
12.859999744,-1.149603,2.341725,0.245465,-0.167066051924889,-0.813053252700649,-0.100601031267258,0.548555170493442
12.864999936,-1.152132,2.343642,0.244885,-0.16720993866749,-0.813048701774197,-0.100716963057075,0.548496798811685
12.869999872,-1.154659,2.345556,0.244328,-0.167369031344708,-0.812973152252813,-0.100794018876605,0.548546102731175
12.874999808,-1.157189,2.347474,0.2438,-0.167503998762396,-0.812895993993918,-0.10087699925467,0.54860399594664
12.879999744,-1.159722,2.349392,0.243296,-0.167603976583463,-0.812772886444663,-0.100968985893271,0.54873892333377
12.884999936,-1.162258,2.351315,0.242816,-0.167732045395426,-0.812641219935281,-0.101043027346541,0.548881148550587
12.889999872,-1.164808,2.35325,0.242347,-0.167855959983732,-0.81249180630482,-0.101132975890255,0.549047869108925
12.894999808,-1.167371,2.355194,0.241881,-0.168028966346994,-0.812359837299776,-0.101188979733772,0.549179890009713
12.899999744,-1.169887,2.357105,0.241407,-0.168189980604921,-0.812272906331537,-0.101249988324206,0.549247936662654
12.899999744,-1.169887,2.357105,0.241407,-0.168189980604921,-0.812272906331537,-0.101249988324206,0.549247936662654
12.904999936,-1.172469,2.359055,0.240941,-0.168368090960044,-0.812207438791126,-0.101271054711196,0.549286296749255
12.909999872,-1.175062,2.361008,0.240483,-0.168523033899928,-0.81221816338501,-0.101270020371378,0.549223110481183
12.914999808,-1.177663,2.362966,0.240048,-0.168660108227455,-0.812216521190981,-0.101238064963424,0.549189352409154
12.919999744,-1.180281,2.364937,0.239645,-0.168833013347094,-0.812226064210534,-0.101195007999972,0.549130043411477
12.924999936,-1.18291,2.366919,0.239276,-0.168968988699186,-0.812217945678054,-0.101228993229704,0.549093963276048
12.929999872,-1.185546,2.368914,0.238949,-0.169131978534278,-0.812168896921967,-0.101279987145849,0.549106930309
12.934999808,-1.188193,2.370923,0.23865,-0.169285988609847,-0.812100945359008,-0.101382993178598,0.549140963051875
12.939999744,-1.190852,2.372943,0.238368,-0.169431014443486,-0.812000069220573,-0.101504008652913,0.549223046819619
12.944999936,-1.193524,2.374969,0.238107,-0.169564011403519,-0.811946054604998,-0.101622006834284,0.549240036937492
12.949999616,-1.196208,2.377,0.237861,-0.16967996730191,-0.811891843544803,-0.101710980399838,0.549267894153615
12.954999808,-1.198896,2.379033,0.237634,-0.169827922939833,-0.811871631609677,-0.10174495383278,0.549245750777325
12.96,-1.201581,2.381063,0.237435,-0.16999001704694,-0.811866081415558,-0.101776010206302,0.549198055074682
12.964999936,-1.204261,2.38309,0.237255,-0.170178926301735,-0.811869648408965,-0.10179495591633,0.549130762191561
12.969999872,-1.206933,2.385115,0.237079,-0.17035790965258,-0.811867569435079,-0.101792946015245,0.549078708802224
12.974999808,-1.209603,2.387134,0.236912,-0.170564902629898,-0.811803536567065,-0.101735941922172,0.549119686524958
12.98,-1.212287,2.389155,0.236767,-0.170744015507826,-0.811729073725297,-0.101693009236268,0.549182049879462
12.984999936,-1.214989,2.391191,0.236646,-0.170901006650185,-0.811589031580959,-0.10168300395674,0.549342021376272
12.989999872,-1.217706,2.393248,0.236547,-0.171065915586604,-0.81143259959422,-0.10172094980525,0.549514728839002
12.994999808,-1.220439,2.395319,0.236473,-0.171242942164162,-0.81126872600093,-0.101767965628741,0.549692814345955
13,-1.223032,2.397262,0.236358,-0.171447943949904,-0.811099734833696,-0.101791966721972,0.54987382023418
13,-1.223032,2.397262,0.236358,-0.171447943949904,-0.811099734833696,-0.101791966721972,0.54987382023418
13.00499968,-1.225774,2.399329,0.236315,-0.171648986929445,-0.810952938248369,-0.101789992248998,0.550027958117023
13.009999872,-1.228522,2.401396,0.236289,-0.17188298492466,-0.810834928884104,-0.101729991077568,0.550139951748877
13.014999808,-1.231273,2.403465,0.236268,-0.172110948192117,-0.810761755948992,-0.101657969399482,0.550189834384907
13.02,-1.23402,2.405534,0.236251,-0.172348046077428,-0.810721216747157,-0.10156702715405,0.55019214709444
13.02499968,-1.236766,2.407603,0.23625,-0.172585970734168,-0.810703862526931,-0.1014869827906,0.550157906708356
13.029999872,-1.239521,2.409677,0.236266,-0.172841969161106,-0.810658855360233,-0.101399981907963,0.550159901839104
13.034999808,-1.242274,2.411752,0.236303,-0.173137946409226,-0.810628749088959,-0.101287968648694,0.550131829719647
13.04,-1.245018,2.413826,0.236363,-0.173429863088537,-0.810536360134887,-0.1011599201409,0.550199565653652
13.04499968,-1.247752,2.415897,0.236438,-0.173756935813157,-0.81039470063539,-0.100986962694817,0.550336796702323
13.049999872,-1.250494,2.417937,0.236498,-0.174081060823324,-0.810207283083638,-0.100791035216041,0.550546192358947
13.054999808,-1.253246,2.420011,0.23657,-0.174445912548367,-0.810010593932881,-0.100535949600235,0.550766723894652
13.059999744,-1.256025,2.422093,0.236649,-0.174812978276167,-0.809831899363006,-0.100256987541165,0.550963931532268
13.06499968,-1.258819,2.424181,0.236736,-0.175175925968129,-0.80966365782447,-0.0999659577529456,0.551148767076589
13.069999872,-1.261603,2.426268,0.236817,-0.175521939706907,-0.809532721919486,-0.0996909657554113,0.551280810630939
13.074999808,-1.264371,2.428356,0.236877,-0.175859904300935,-0.809405559539421,-0.0994479458826303,0.551403699938319
13.079999744,-1.267149,2.430456,0.236928,-0.17619592186479,-0.809324641099807,-0.0992339559940669,0.551453755454302
13.084999936,-1.269943,2.43257,0.236988,-0.176528850586927,-0.8092173150828,-0.099023916186688,0.551542533177355
13.089999872,-1.272729,2.434684,0.237057,-0.176901804037754,-0.809066103760352,-0.0987978905570432,0.55168538887278
13.095000064,-1.275513,2.436794,0.237125,-0.177258796555322,-0.808861071648437,-0.098568886869843,0.551912366555363
13.099999744,-1.278358,2.438878,0.23717,-0.177643007536061,-0.808656034305211,-0.0983010041701746,0.552137023423033
13.099999744,-1.278358,2.438878,0.23717,-0.177643007536061,-0.808656034305211,-0.0983010041701746,0.552137023423033
13.104999936,-1.281182,2.440991,0.237227,-0.177986952869595,-0.808429785930246,-0.0980459740377237,0.552402853725401
13.109999872,-1.284004,2.4431,0.237285,-0.17831896235277,-0.808200829370234,-0.0977799793563995,0.552677883316999
13.114999808,-1.286823,2.445212,0.237333,-0.178622917790339,-0.807967628139852,-0.0975529551020921,0.552960745504576
13.119999744,-1.289654,2.447339,0.237367,-0.178955969743201,-0.807743863431526,-0.097325983544708,0.553219906464905
13.124999936,-1.292488,2.449476,0.237385,-0.179310835941957,-0.80755326113998,-0.0971139111469302,0.553420493655346
13.129999872,-1.295306,2.451621,0.237372,-0.179680742361449,-0.80737184233497,-0.0968798610870217,0.553606206201515
13.134999808,-1.298115,2.453774,0.237344,-0.180052770929898,-0.807213973031152,-0.0966408770497371,0.553757295488544
13.139999744,-1.300927,2.45593,0.237316,-0.180359814490107,-0.807013169942996,-0.0964549007908806,0.553982430198894
13.144999936,-1.303741,2.458093,0.237278,-0.180677771550357,-0.806869979790611,-0.0962598782886538,0.554121299366979
13.149999872,-1.306625,2.460244,0.237193,-0.180965946463585,-0.806698761348694,-0.0960909715727394,0.554305836015849
13.154999808,-1.309455,2.462425,0.237136,-0.181260065472779,-0.80651129131919,-0.0959310346511595,0.554510200294111
13.159999744,-1.312279,2.464612,0.237079,-0.181537870703238,-0.806297425730586,-0.0958019317669666,0.554752604888416
13.164999936,-1.315113,2.466815,0.237005,-0.181837983202081,-0.806085925534995,-0.0956609911629815,0.554985948731233
13.169999872,-1.31796,2.469035,0.236908,-0.182116022397905,-0.805904099115733,-0.0955550117520251,0.555177068279567
13.174999808,-1.320803,2.471262,0.23679,-0.182382910951018,-0.80574760659141,-0.0954669533879849,0.555331728857684
13.179999744,-1.323636,2.473491,0.23665,-0.182629905729207,-0.805636584142587,-0.0953849507637319,0.555425713297652
13.184999936,-1.326467,2.475731,0.236498,-0.182878837506922,-0.80555728423931,-0.0952819153392926,0.555476506443234
13.189999872,-1.329302,2.477983,0.236339,-0.183132906822642,-0.805507590160662,-0.0951719515768564,0.5554837173719
13.194999808,-1.33219,2.480233,0.236136,-0.183390980895979,-0.805493916090898,-0.0950519900983396,0.555438942139373
13.199999744,-1.335041,2.4825,0.235948,-0.183635106940487,-0.805497469084004,-0.094928055281654,0.555374323423998
13.199999744,-1.335041,2.4825,0.235948,-0.183635106940487,-0.805497469084004,-0.094928055281654,0.555374323423998
13.204999936,-1.337888,2.484776,0.235772,-0.183854978563614,-0.805448906089495,-0.0948289889435096,0.555388935244987
13.209999872,-1.340743,2.487073,0.235613,-0.184051992488378,-0.805376967130553,-0.0947939961312202,0.555433977331351
13.214999808,-1.343601,2.489391,0.235462,-0.184244004321904,-0.805272018889669,-0.094826002224381,0.555517013031041
13.22,-1.346456,2.491718,0.235315,-0.184443979394197,-0.805170910047519,-0.0948919893988101,0.555585937930776
13.224999936,-1.349309,2.494045,0.23517,-0.184626042818754,-0.805084186716354,-0.0949330220170115,0.555644128865835
13.229999872,-1.352165,2.496361,0.23502,-0.184757894506783,-0.805037540338991,-0.0949049458110946,0.555672682721546
13.234999808,-1.355028,2.498663,0.234864,-0.184800017524679,-0.8050510763434,-0.0948230089921138,0.555653052692859
13.24,-1.357895,2.500967,0.234703,-0.184807964699002,-0.805111846211978,-0.094684981913797,0.555585893875048
13.244999936,-1.360756,2.503282,0.234556,-0.184782983985321,-0.805193930215858,-0.0945809918029021,0.555492951856817
13.249999872,-1.36362,2.505609,0.234378,-0.184789002627238,-0.805272011448955,-0.0945560013443499,0.555382007896144
13.254999808,-1.366462,2.507964,0.234255,-0.184795100973826,-0.805316440032673,-0.0946220517024021,0.55530430342363
13.26,-1.369318,2.51034,0.234155,-0.184813049788088,-0.805330216953574,-0.0946760255054408,0.555269149587863
13.26499968,-1.372189,2.512722,0.234078,-0.184793991765672,-0.805326964115034,-0.0946949957804383,0.555276975257136
13.269999872,-1.375069,2.515104,0.234026,-0.184730995165405,-0.805308978924259,-0.0946599975226534,0.55532998546646
13.274999808,-1.377949,2.51749,0.234,-0.184659977198003,-0.805279900563239,-0.0945709883222805,0.555410931417307
13.28,-1.380824,2.519889,0.233994,-0.184612064549158,-0.80527128156114,-0.0944720330319159,0.555456194213904
13.28499968,-1.383682,2.522307,0.233991,-0.184581982343811,-0.805320922967031,-0.0944559909648127,0.555396946873508
13.289999872,-1.386514,2.524738,0.233982,-0.184568067737416,-0.805429295596633,-0.0945100346856615,0.555235203774133
13.294999808,-1.389328,2.527176,0.23397,-0.184560002801529,-0.805594012228514,-0.0946090014361173,0.554982008424349
13.3,-1.392111,2.529625,0.233899,-0.184441972848945,-0.805775881384561,-0.0947569860511569,0.554731918339862
13.3,-1.392111,2.529625,0.233899,-0.184441972848945,-0.805775881384561,-0.0947569860511569,0.554731918339862
13.30499968,-1.394934,2.532077,0.233902,-0.184342935635016,-0.805973718587071,-0.094812966895205,0.554467806402609
13.309999872,-1.397779,2.534546,0.233944,-0.184205056221326,-0.806109246033044,-0.094868028954723,0.554307169180394
13.314999808,-1.400647,2.537038,0.234024,-0.184064060456035,-0.806156264782875,-0.0949290311795404,0.554275182052268
13.319999744,-1.403532,2.539558,0.234149,-0.183969916377413,-0.806166633561071,-0.0950259568064362,0.554274748057242
13.32499968,-1.406423,2.542096,0.234317,-0.183870060113568,-0.806142263556164,-0.0951550311095151,0.554321181227025
13.329999872,-1.409307,2.544635,0.234515,-0.183817932569253,-0.806135704281666,-0.0952319650656361,0.55433479665091
13.335000064,-1.412167,2.547163,0.234718,-0.183707845659388,-0.806193322683414,-0.0952899199429698,0.554277534328359
13.339999744,-1.415011,2.549685,0.234902,-0.183547976964914,-0.806326898806787,-0.095302988039571,0.55413393045675
13.344999936,-1.417873,2.552215,0.235072,-0.183287879582102,-0.806505470135758,-0.0953639373470579,0.553949636061856
13.349999872,-1.420708,2.55477,0.235204,-0.182988992962061,-0.806706968973244,-0.0954859963275133,0.553733978702838
13.355000064,-1.423589,2.557357,0.235416,-0.182694035728563,-0.806888157799098,-0.0957190187192918,0.55352710825054
13.359999744,-1.426473,2.55998,0.235654,-0.182433939999585,-0.807063734566063,-0.096082968399422,0.553293818028056
13.364999936,-1.429369,2.562623,0.235922,-0.182235864648189,-0.807231400446052,-0.0964729283467851,0.553046589236412
13.369999872,-1.432281,2.565267,0.236227,-0.181998890895702,-0.807354516008874,-0.096828941953197,0.552882668559103
13.374999808,-1.435207,2.567902,0.236567,-0.181712979029051,-0.807476906811518,-0.0970799887962902,0.55275393620833
13.379999744,-1.43814,2.570534,0.23694,-0.181383931113842,-0.80756069330385,-0.0972609630621411,0.552707790092123
13.384999936,-1.441072,2.573177,0.237346,-0.18106385322291,-0.80761634531617,-0.0974589209961762,0.552696551963631
13.389999872,-1.444003,2.575849,0.237773,-0.180771934409988,-0.807607706973326,-0.097752964532005,0.55275279944308
13.394999808,-1.4469,2.578542,0.238178,-0.18051493129946,-0.807603692641437,-0.0981359626513246,0.552774789624458
13.399999744,-1.449846,2.581262,0.238624,-0.180263912640344,-0.807610608615034,-0.0985399522454814,0.552774732113821
13.399999744,-1.449846,2.581262,0.238624,-0.180263912640344,-0.807610608615034,-0.0985399522454814,0.552774732113821
13.404999936,-1.452812,2.583981,0.23908,-0.17999097054385,-0.807660867823483,-0.0988889838164732,0.55272790954415
13.409999872,-1.455782,2.586694,0.239553,-0.179655840010258,-0.807754280666862,-0.0991899116679515,0.552646507849161
13.414999808,-1.458752,2.589407,0.240035,-0.17930289438973,-0.80780852419688,-0.0994579414187927,0.552633674496099
13.419999744,-1.461724,2.592129,0.240527,-0.178956907804109,-0.807913583775147,-0.0997659486020932,0.552536715341446
13.424999936,-1.464702,2.594867,0.241025,-0.178631945441346,-0.807976753223738,-0.100128969418114,0.552483831257651
13.429999872,-1.467692,2.597621,0.241541,-0.178328823777862,-0.808014201531265,-0.100511900675495,0.552457454068996
13.434999808,-1.4707,2.600382,0.242097,-0.177983916521024,-0.807994621030008,-0.100920952665511,0.552522740852806
13.439999744,-1.473724,2.603143,0.242695,-0.177636815586524,-0.80793416124399,-0.10128389485223,0.552656426260305
13.444999936,-1.476753,2.605902,0.243327,-0.177263747580503,-0.807822849678853,-0.101619855295665,0.552877212715573
13.449999616,-1.479748,2.608625,0.243932,-0.176909066983535,-0.807669305809906,-0.101907038585324,0.55316220944523
13.454999808,-1.482763,2.611373,0.24456,-0.176563954793101,-0.80750679324841,-0.102176973838918,0.553459858293816
13.46,-1.485786,2.614134,0.245183,-0.176265899820186,-0.807309541169789,-0.102424941787313,0.553796685252512
13.464999936,-1.48881,2.616905,0.245811,-0.176027976873182,-0.807176893951896,-0.102644986514349,0.554024927211379
13.469999872,-1.491824,2.61968,0.246432,-0.175800892445662,-0.807011506273336,-0.102861937069446,0.554297660882735
13.474999808,-1.494839,2.62246,0.247038,-0.175595817276668,-0.80686916037965,-0.103084892730844,0.554528422963014
13.48,-1.497868,2.625242,0.247641,-0.175349841072708,-0.806757268800318,-0.103291906381991,0.554730497223292
13.484999936,-1.500905,2.628021,0.248249,-0.175077821528649,-0.80663817772677,-0.103458894535764,0.554958434284817
13.489999872,-1.503944,2.630804,0.248856,-0.174766822373471,-0.806492180311201,-0.103641894662215,0.555234435680272
13.494999808,-1.506982,2.633594,0.249462,-0.174471814611146,-0.806323143223657,-0.103867889632896,0.555530409708977
13.5,-1.510009,2.636362,0.250048,-0.174172992884163,-0.806111967066296,-0.104185995743481,0.555870977289892
13.5,-1.510009,2.636362,0.250048,-0.174172992884163,-0.806111967066296,-0.104185995743481,0.555870977289892
13.50499968,-1.513041,2.639173,0.250653,-0.173918914738795,-0.80586060493862,-0.10453294875425,0.556249727306704
13.509999872,-1.516071,2.641994,0.251248,-0.173660944150389,-0.805588740921494,-0.104894966265627,0.556655820978682
13.514999808,-1.519105,2.644813,0.251845,-0.173375952711975,-0.805309780352995,-0.105224971300051,0.557085848055691
13.52,-1.522149,2.647625,0.252444,-0.173039814869473,-0.80509513865091,-0.105510887116811,0.557446403603463
13.52499968,-1.525199,2.650435,0.253023,-0.172648870217562,-0.804878394962272,-0.105768920492105,0.557831580670628
13.529999872,-1.528249,2.653253,0.253584,-0.172249756667333,-0.804698863223239,-0.106056850176298,0.558159211503272
13.534999808,-1.53129,2.656081,0.25413,-0.17186477987934,-0.804548969551235,-0.106406863716411,0.558427284778519
13.54,-1.534327,2.65892,0.254654,-0.171527659306441,-0.80440240227099,-0.106784787900741,0.55866989035253
13.54499968,-1.537368,2.661766,0.255162,-0.171237697595949,-0.804255579692737,-0.107140810790406,0.558902012984667
13.549999872,-1.540414,2.664571,0.255645,-0.17097402128071,-0.804064100079855,-0.10743301337192,0.559202069602488
13.554999808,-1.543471,2.667399,0.25613,-0.170726866233248,-0.803840370180465,-0.107643915659572,0.559558561578485
13.559999744,-1.546532,2.67022,0.256602,-0.17048096711431,-0.8035848449889,-0.107817979201968,0.559966891982677
13.56499968,-1.549589,2.673045,0.257064,-0.170226975508766,-0.803322884422732,-0.107988984463194,0.560386919374898
13.569999872,-1.55265,2.675881,0.257506,-0.169994907763763,-0.803055564276223,-0.108147941320835,0.560809695714556
13.574999808,-1.555711,2.678719,0.257919,-0.169725866132425,-0.802797366811087,-0.108355914536636,0.561220557349526
13.579999744,-1.558763,2.681556,0.2583,-0.169470830011268,-0.80264319490393,-0.108555891112362,0.561479436804684
13.584999936,-1.561808,2.684394,0.258647,-0.169220780345901,-0.802519958302886,-0.108755858831343,0.561692270905089
13.589999872,-1.564852,2.687235,0.25897,-0.168979846716338,-0.802453272084936,-0.108954901165692,0.561821490364935
13.595000064,-1.567885,2.690061,0.259256,-0.168733927698793,-0.802408656173982,-0.109167953222361,0.561917759222506
13.599999744,-1.570926,2.692903,0.259539,-0.168503943301466,-0.802357730021112,-0.109371963198309,0.562019810890482
13.599999744,-1.570926,2.692903,0.259539,-0.168503943301466,-0.802357730021112,-0.109371963198309,0.562019810890482
13.604999936,-1.573971,2.695745,0.259817,-0.168276035676122,-0.802290170093156,-0.109564023228616,0.562147119180542
13.609999872,-1.577008,2.698582,0.260093,-0.168063949777037,-0.802154760290123,-0.109737967206734,0.562369831945643
13.614999808,-1.580043,2.701418,0.260362,-0.167847928360673,-0.801989657702065,-0.109906953090513,0.562636759860493
13.619999744,-1.583073,2.704244,0.260627,-0.167665859819915,-0.80178732965115,-0.110038907999974,0.562953529332484
13.624999936,-1.586101,2.707059,0.260873,-0.167492863952134,-0.801565348919993,-0.110153910526311,0.563298542454748
13.629999872,-1.589137,2.709872,0.2611,-0.167300895739202,-0.801352500602486,-0.110228931306068,0.563643648741051
13.634999808,-1.592182,2.71268,0.261311,-0.16709888453847,-0.801140446430168,-0.110296923787334,0.563991610294622
13.639999744,-1.595234,2.715485,0.261495,-0.166845880726761,-0.800966427412534,-0.11038892108619,0.564295596601587
13.644999936,-1.598254,2.718292,0.261641,-0.166594065629912,-0.800806315478511,-0.110501043532005,0.564575222415017
13.649999872,-1.601277,2.721102,0.261784,-0.166350902764682,-0.800653532002535,-0.110668935311868,0.564830669845556
13.654999808,-1.604295,2.723916,0.261909,-0.166134935229484,-0.800502687910479,-0.110873956773912,0.565067779698763
13.659999744,-1.60731,2.726729,0.262014,-0.165941951259786,-0.80035576492074,-0.111060967379344,0.56529583396218
13.664999936,-1.610328,2.729536,0.262093,-0.165784900751324,-0.800222520939329,-0.111161933451872,0.565510661451772
13.669999872,-1.613347,2.73233,0.262145,-0.165626906530304,-0.800067548490807,-0.111194937248378,0.565769680714194
13.674999808,-1.616361,2.735119,0.262179,-0.165464920690118,-0.79993361657951,-0.111172946713096,0.56601072870235
13.679999744,-1.619372,2.737913,0.262198,-0.165270971279296,-0.799792861012409,-0.111189980677462,0.566262901595125
13.684999936,-1.622381,2.740719,0.262203,-0.165114977370994,-0.799714890399082,-0.111248984753328,0.566406922373937
13.689999872,-1.625392,2.743532,0.262192,-0.164938883942362,-0.799657437328839,-0.111379921628604,0.566513601378226
13.694999808,-1.628398,2.746343,0.262164,-0.164773900548271,-0.799605517386242,-0.111492932706788,0.566612658012534
13.699999744,-1.63139,2.749139,0.262119,-0.164605909656894,-0.799549561171341,-0.111572938763767,0.566724688956074
13.699999744,-1.63139,2.749139,0.262119,-0.164605909656894,-0.799549561171341,-0.111572938763767,0.566724688956074
13.704999936,-1.634375,2.751922,0.262068,-0.164437946355993,-0.799463739193785,-0.111611963589226,0.566886815066528
13.709999872,-1.637359,2.754698,0.262023,-0.164265896897146,-0.799351498280395,-0.111643929925761,0.567088644062104
13.714999808,-1.640345,2.757475,0.261975,-0.164105907420581,-0.799207549131584,-0.111669937002037,0.567332679942479
13.72,-1.643342,2.760259,0.261913,-0.163961927425138,-0.799052646313408,-0.111703950556212,0.567585748768157
13.724999936,-1.646335,2.763041,0.261832,-0.163823946453742,-0.798907738875051,-0.111732963479808,0.567823814405397
