#t,tx,ty,tz,qx,qy,qz,qw,pxx,pxy,pxz,pyy,pyz,pzz,qrr,qrp,qry,qpp,qpy,qyy
2.02,0.0679739743767316,0.0315453024745452,0.0399149855186763,-0.0909365054055284,-0.787698413717413,-0.00767883501906433,0.60926414345869,0.00359034256939645,0,0,0.00610876280885702,0,0.00591182139475672,0.0306061460211662,0,0,0.00423964843824179,0,0.00648209483988882
2.02499968,0.0689466784020364,0.0323816638712257,0.0402495531682687,-0.0909391769661997,-0.787790630400028,-0.00780367132234663,0.609142915464449,0.00365179076957138,0,0,0.00632706915431157,0,0.00611782710154616,0.0306126827968937,0,0,0.00424372701112269,0,0.006493473570617
2.029999872,0.0699189970787626,0.033223336886243,0.0405853885912498,-0.0909365453277955,-0.7878559416891,-0.00786454626396327,0.609058050419735,0.00371426885878973,0,0,0.00655280923874564,0,0.00633076019639047,0.0306244849357028,0,0,0.00424840586238101,0,0.0064990798404146
2.034999808,0.0708943280494608,0.0340704074720313,0.0409319718815704,-0.0909305327777947,-0.787857079814463,-0.00790161839932835,0.609056996037025,0.00377778478373737,0,0,0.0067861597214916,0,0.00655079033394621,0.0306373311982264,0,0,0.00425284706151553,0,0.00650396957095753
2.04,0.0718714649336803,0.0349181236243582,0.0412849008959832,-0.0908886583219885,-0.787862225834739,-0.00799629588764977,0.609055353923793,0.00384233904346222,0,0,0.00702718181576247,0,0.00677798587527166,0.0306500780931884,0,0,0.00425678877401279,0,0.00650955028054567
2.04499968,0.0728468486695713,0.035767168361667,0.0416286436020297,-0.0908412822906266,-0.787898054709376,-0.00807445872225268,0.609015040810421,0.0039079240946311,0,0,0.00727588819559857,0,0.00701235217323863,0.0306597758604486,0,0,0.00426136453262615,0,0.00651763474504713
2.049999872,0.0738253183931803,0.0366273170610039,0.0419656043555847,-0.0908418082565568,-0.787931575160164,-0.00808307873224545,0.608971479280031,0.00397458966541513,0,0,0.00753263551839437,0,0.00725419890583079,0.03067118615451,0,0,0.00426635532171224,0,0.00652368496861514
2.054999808,0.074810322706357,0.0375052051840747,0.0423043107412102,-0.0908612855309013,-0.787965166499922,-0.00816630766469204,0.608923997386823,0.00404233018929263,0,0,0.00779753435986859,0,0.00750363069742376,0.0306815045612045,0,0,0.00427041385140349,0,0.00653184916445842
2.059999744,0.075795842309755,0.0383963398366956,0.0426391048674472,-0.0908593602190977,-0.788024532877084,-0.00834798442998053,0.60884499127478,0.00411114556601168,0,0,0.00807067472441972,0,0.0077607464285598,0.0306918844660494,0,0,0.00427435495294814,0,0.00654016011771498
2.06499968,0.076780382404709,0.0392951799948446,0.0429699618263869,-0.0908775650203067,-0.788081250418165,-0.00846439621101081,0.608767250196744,0.00418107057729563,0,0,0.00835229325766356,0,0.00802575487712732,0.0307014145061222,0,0,0.00427923045172545,0,0.00654847743514914
2.069999872,0.0777705164192905,0.040202439999913,0.0433048902227972,-0.0909345099822614,-0.788127239957615,-0.00851084275130831,0.608698557651273,0.00425214126292218,0,0,0.00864262724877327,0,0.0082988634961162,0.0307114657101193,0,0,0.00428416541276432,0,0.00655630628321853
2.074999808,0.0787661274955872,0.0411139152735532,0.0436502751496683,-0.0909630281955748,-0.788160824294573,-0.00862009625367333,0.608649272150529,0.00432435832044912,0,0,0.00894186799220953,0,0.00858027006862777,0.0307235281470461,0,0,0.00428834231034021,0,0.00656297174376291
2.079999744,0.0797621521930613,0.0420204011594097,0.0440025654942354,-0.0909193829942155,-0.788171584941817,-0.00876174693435292,0.608639836255329,0.00439772039740701,0,0,0.00925007687746286,0,0.00887004770591294,0.0307375412558415,0,0,0.00429259045407642,0,0.00656770621414237
2.084999936,0.0807593703211385,0.042924862345747,0.0443488035127031,-0.0908830971971693,-0.788190278407085,-0.00879260054047598,0.608620602546568,0.00447224044024685,0,0,0.00956733125246394,0,0.00916825081971322,0.0307474320215572,0,0,0.00429789874269444,0,0.00657559508401942
2.089999872,0.0817595810376406,0.0438362407731119,0.0446869670607879,-0.0908969849947452,-0.788266275175397,-0.00878263537102408,0.608520240300937,0.00454794041170878,0,0,0.00989384594221315,0,0.00947506565559818,0.0307543564250278,0,0,0.00430283426001054,0,0.00658691289043757
2.095000064,0.0827624181175387,0.0447517710303763,0.0450281153665072,-0.0908766206637781,-0.788332513237258,-0.00888057613651902,0.608436047384804,0.00462485615806968,0,0,0.01022995307162,0,0.00979080598491233,0.0307671318526804,0,0,0.0043069904122806,0,0.00659325110716731
2.099999744,0.0837697263754398,0.0456702151109724,0.0453714273058893,-0.0908504194118115,-0.788337654966482,-0.00896832442904805,0.608432011166064,0.00470296662857433,0,0,0.0105756343832668,0,0.0101154547405722,0.0307803181980485,0,0,0.00431213191846193,0,0.00659828166600574
2.099999744,0.0143791949055313,-0.0383575604393682,0.0397353594637356,-0.0779162120722639,-0.798066946490568,-0.0262297119060161,0.596934012290184,0.00312901782056453,0,0,0.0051373647603178,0,0.00497999497362138,0.0306948803279748,0,0,0.00304246732944898,0,0.00539159079420068
2.104999936,0.0142446568805867,-0.0388251463158449,0.0400811552255188,-0.0779564705583779,-0.798119208979435,-0.0262207960570636,0.596859268848407,0.00317873317508465,0,0,0.00531033767168996,0,0.00514330505197135,0.0307002475482618,0,0,0.00304724047093721,0,0.00540341732439291
2.109999872,0.0141061989400718,-0.0392888689501269,0.0404246351816222,-0.0779988224811009,-0.798195133180427,-0.0262766964118717,0.596749736727483,0.00322924125457775,0,0,0.00548900266129183,0,0.00531191573780155,0.0307115174339959,0,0,0.00305103924162429,0,0.00541040493307674
2.114999808,0.0139637432107565,-0.0397584326665685,0.0407750779239531,-0.0779839566818119,-0.798203132403949,-0.0264532882285093,0.596733177779376,0.00328055326403019,0,0,0.00567347758137135,0,0.00548594001128752,0.0307265046110681,0,0,0.00305437293907618,0,0.00541423079678379
2.119999744,0.0138196806090857,-0.0402319158141862,0.0411187899449684,-0.0780115263454656,-0.798239050588341,-0.0265612991975192,0.596676727598801,0.00333266647110206,0,0,0.00586373629737319,0,0.00566534661385055,0.0307333688940031,0,0,0.00305917298211452,0,0.00542480371329597
2.124999936,0.0136700488595449,-0.0407049334195902,0.0414494245165714,-0.0781098980766626,-0.798334359704704,-0.0265653180479963,0.596536149629126,0.00338560057139594,0,0,0.00605997191537579,0,0.00585031869793694,0.0307396804856915,0,0,0.00306400952498086,0,0.00543598448616487
2.129999872,0.0135103299946717,-0.0411871352961402,0.0417890760866319,-0.0781146912151249,-0.79838714918392,-0.0266486247046688,0.596461151992055,0.00343937353547109,0,0,0.00626245720219711,0,0.00604112013088385,0.0307536710380055,0,0,0.00306748022243209,0,0.00544094149547147
2.134999808,0.0133428209986001,-0.0416826416212697,0.042143372655237,-0.0780252156992862,-0.798411472940258,-0.026784259400068,0.596434228595943,0.00349398540991,0,0,0.00647121628644107,0,0.00623776741265315,0.0307653345162101,0,0,0.00307122932184831,0,0.00544803763034906
2.139999744,0.0131699506597448,-0.0421803649101895,0.042493788743876,-0.0779848283936559,-0.798453520104321,-0.0268211884104323,0.596381561272381,0.00354943296279337,0,0,0.00668626527942118,0,0.00644026990079096,0.0307756072074243,0,0,0.00307605520872443,0,0.00545553830045032
2.144999936,0.0129903767092816,-0.0426732951913933,0.0428378377879653,-0.0779783057929471,-0.798493769885249,-0.0268304967936913,0.59632810408525,0.00360573286045658,0,0,0.00690780989176696,0,0.00664882127690375,0.030786646350333,0,0,0.00308038103777558,0,0.00546286431465757
2.149999872,0.0128036166629536,-0.0431618411622212,0.0431817987681005,-0.0779081830838775,-0.798535471307069,-0.0269900386124513,0.596274227087391,0.00366288674074727,0,0,0.00713595308189932,0,0.00686351248109319,0.0307994160052809,0,0,0.00308335278640057,0,0.00546990314339669
2.154999808,0.0126095191673135,-0.0436477234999812,0.0435217043847383,-0.0778606692475687,-0.798577013988066,-0.0271738448532016,0.596216446494156,0.00372090230177723,0,0,0.00737077413518532,0,0.00708441933121267,0.0308103540345235,0,0,0.00308766852195823,0,0.00547751999405353
2.159999744,0.0124105223509692,-0.0441357445030399,0.0438608105942106,-0.0778883976526435,-0.798618130931161,-0.0272431443436818,0.596154585275826,0.00377981711770166,0,0,0.0076124866495471,0,0.00731173377843846,0.0308207710202619,0,0,0.00309234706329102,0,0.00548538560941356
2.164999936,0.0122096643540034,-0.0446275186792518,0.0442057865745248,-0.077912219171478,-0.798682628809009,-0.0273349081385404,0.596060858754846,0.00383964576151748,0,0,0.00786122446835617,0,0.00754557291756619,0.0308294988246801,0,0,0.00309644369509294,0,0.00549561395155094
2.169999872,0.0120050646589533,-0.0451214490454768,0.0445563352341153,-0.0779286326693286,-0.798722857559337,-0.0274813634158441,0.595998070204378,0.00390038204874766,0,0,0.00811709915691461,0,0.00778604883185093,0.0308432768869073,0,0,0.00310064524279797,0,0.00550077638935932
2.174999808,0.0117941641662327,-0.0456235803980749,0.044908151361296,-0.0779210351843156,-0.798702224425377,-0.0276104642331469,0.596020747322264,0.00396202790243268,0,0,0.00838017934650098,0,0.00803324557115872,0.0308589691020657,0,0,0.00310489892152852,0,0.00550406310864469
2.179999744,0.0115755265896187,-0.046137580267718,0.0452473373667062,-0.077894346337532,-0.798757033163297,-0.027701088725932,0.595946576854179,0.00402459076396956,0,0,0.00865045448838823,0,0.00828714081612433,0.0308645301741032,0,0,0.00310927816133093,0,0.00551744586502817
2.184999936,0.0113468549908071,-0.0466574557619352,0.045578286348251,-0.0778779634768057,-0.798879959753939,-0.0277850213722812,0.595780014179388,0.00408810342839031,0,0,0.00892827334189379,0,0.00854804414749472,0.0308725755890265,0,0,0.0031136238910833,0,0.00552846931986286
2.189999872,0.0111098875791733,-0.0471822949352435,0.0459238773465912,-0.0778492917370845,-0.798877373447452,-0.0278782449689982,0.59578287439904,0.00415257439194395,0,0,0.00921388527702241,0,0.00881620342328614,0.030892239063292,0,0,0.00311808805148585,0,0.00552784565174211
2.194999808,0.0108703736945066,-0.0477166294352811,0.0462720260789425,-0.0778104392972468,-0.798872059196565,-0.0279555027771361,0.595791455490834,0.00421800164513682,0,0,0.00950709554780342,0,0.00909143292281543,0.0309006703376297,0,0,0.00312258033236676,0,0.00553851663998078
2.199999744,0.0106289131718837,-0.048259476877024,0.0466022012130498,-0.0777977321423248,-0.799010650990517,-0.0280091029526851,0.595604720119818,0.0042844188157619,0,0,0.00980804619992791,0,0.00937383572424602,0.0309039154226835,0,0,0.00312728526471736,0,0.00555425149933278
2.199999744,-0.050383096491,0.00830252941066045,0.0392845316397576,-0.0857715216090369,-0.806874416427229,-0.0203745463818496,0.584107695597159,0.00293160889693029,0,0,0.00494912921347036,0,0.00479055059502719,0.0308489495639026,0,0,0.00225158238899994,0,0.00471249841808433
2.204999936,-0.0515842538132939,0.00863435458349337,0.0395710666837975,-0.0857564590165538,-0.806923865490497,-0.0204285833597584,0.584039705859739,0.00297503580863732,0,0,0.00510538579955384,0,0.00493790741294609,0.030867323278425,0,0,0.00225561780962909,0,0.004712626287154
2.209999872,-0.0527950211944723,0.00897025014126835,0.0398641821099384,-0.0857206655510304,-0.806918117793869,-0.0205334678940188,0.584049223413347,0.00301909797525931,0,0,0.00526632484959923,0,0.00508962990787225,0.0308776328228471,0,0,0.00225919178573075,0,0.00472136874226813
2.214999808,-0.0540227751705033,0.00931279848313659,0.0401411066397625,-0.0857278499869803,-0.807029304057586,-0.0206313431346746,0.583891073582562,0.00306380342235666,0,0,0.00543200256937142,0,0.00524576366296435,0.0308817576081789,0,0,0.00226347712661722,0,0.00473567449631048
2.22,-0.0552673456127555,0.00966408831086286,0.0404189183823082,-0.0857945842321328,-0.807091845827481,-0.0206653869958091,0.583793613784476,0.00310918640089597,0,0,0.00560270721116025,0,0.00540657082888049,0.0308958792945588,0,0,0.00226826074241686,0,0.00473957633498996
2.224999936,-0.056521666442118,0.0100201710420362,0.040715847665329,-0.0858343362497405,-0.807051527009865,-0.0207511109290586,0.583840466965782,0.00315524333979855,0,0,0.00577848361251287,0,0.00557210268920624,0.0309129492130649,0,0,0.00227207485925142,0,0.00474158852084097
2.229999872,-0.0577868831666008,0.0103746730946892,0.04101181371334,-0.0858448973936851,-0.807068677427648,-0.0208869293385002,0.583810362780126,0.00320196906008717,0,0,0.00595927441726692,0,0.00574230924237516,0.0309216230921822,0,0,0.00227611528483781,0,0.00475186049415745
2.234999808,-0.0590656505702287,0.0107268119834538,0.0412946675580613,-0.0858667348574088,-0.80713129930554,-0.020936781947406,0.583718785621951,0.00324938293393526,0,0,0.00614521140128962,0,0.00591730385135733,0.0309323811803763,0,0,0.00228083356974495,0,0.004759460456685
2.24,-0.0603571117621431,0.0110806922406686,0.0415790833800422,-0.0858773431634601,-0.807134995064339,-0.0209320003579621,0.583712286177608,0.00329749499757867,0,0,0.00633649951834792,0,0.00609728269425864,0.0309475187296664,0,0,0.00228548193454615,0,0.00476284229514783
2.244999936,-0.0616633227690159,0.0114355808898862,0.041868736393794,-0.0858378261128272,-0.807159110613297,-0.0210155012655684,0.583681751015682,0.00334629968575428,0,0,0.00653315170766699,0,0.00628226199639057,0.0309578886251486,0,0,0.00228899916711751,0,0.00477221181511542
2.249999872,-0.0629839136178043,0.0117886890386786,0.0421537022329461,-0.0857664692581748,-0.80723770313846,-0.0211460182969744,0.583578828688048,0.00339581647597206,0,0,0.00673523166531881,0,0.0064722860811934,0.0309679136453576,0,0,0.00229292787398152,0,0.00478160463176479
2.254999808,-0.0643142905163879,0.012146858491203,0.042431350402145,-0.0857671780237888,-0.807316937024241,-0.0211814379732607,0.583467823494164,0.00344605640136994,0,0,0.00694284437993163,0,0.00666744131770021,0.0309758672016687,0,0,0.00229795295286543,0,0.00479206256603312
2.26,-0.0656566093829418,0.012512657337502,0.0427048879130412,-0.0857918255970939,-0.807378565456444,-0.0212562763919688,0.583376195448666,0.00349702348876917,0,0,0.00715612134625108,0,0.00686786408144677,0.0309879443621967,0,0,0.00230176763300121,0,0.00479969852687735
2.26499968,-0.0670147922063424,0.0128756018965032,0.042976262598352,-0.0857504307919572,-0.807442894304688,-0.0214353284207731,0.583286690017316,0.0035487215943109,0,0,0.00737511997760374,0,0.00707361176962634,0.030997994584087,0,0,0.00230537004936317,0,0.00480966116526803
2.269999872,-0.0683861519847164,0.0132383897219717,0.0432417538491362,-0.0857439200492653,-0.807527115769558,-0.0215120774528471,0.583168215864983,0.00360117031004236,0,0,0.00759994339760989,0,0.00728476125867978,0.0310060691621808,0,0,0.00231044556149476,0,0.00482021872791884
2.274999808,-0.0697684764473285,0.0136120994323013,0.0435105274793266,-0.0857941604042461,-0.807559842052661,-0.0215382103831472,0.583114541953725,0.00365437275778033,0,0,0.00783081046517799,0,0.00750152248618866,0.0310205301413885,0,0,0.00231508762926624,0,0.00482491227993666
2.28,-0.0711636069800829,0.0139872090102634,0.0437958015200037,-0.0857518565221364,-0.807554560338461,-0.0217208700006259,0.583121303834784,0.00370834365036009,0,0,0.00806784958918909,0,0.00772403371298292,0.0310364730076579,0,0,0.00231813651285157,0,0.00482980837161913
2.28499968,-0.0725731863588291,0.0143537393510465,0.044076351382467,-0.0856596531732529,-0.807612006001382,-0.0219089961898919,0.583048254835406,0.00376306138922611,0,0,0.00831086040092635,0,0.00795210123258743,0.0310447047716762,0,0,0.00232232973530976,0,0.00484135863905292
2.289999872,-0.0739977407207191,0.0147194003577645,0.0443419587202728,-0.0856602247989769,-0.80770226172457,-0.0219389521708709,0.582922005649167,0.00381856650906731,0,0,0.00856013282568239,0,0.00818597891771522,0.0310534760349149,0,0,0.00232754406197853,0,0.00485144075317706
2.294999808,-0.0754352071852843,0.0150847203115045,0.0446131594980835,-0.085654239499337,-0.807732025556734,-0.0220002958787471,0.582879329816261,0.00387486854376381,0,0,0.0088158467722401,0,0.0084258468398711,0.0310692456869868,0,0,0.00233155719706955,0,0.00485581453781463
2.3,-0.0768859446123099,0.015444896806823,0.0448849320136023,-0.0856045092743764,-0.80777194343436,-0.0221054708685712,0.582827335966535,0.0039319601161199,0,0,0.00907794737729243,0,0.00867165590021398,0.031078170141588,0,0,0.00233609421430463,0,0.00486660087768975
2.3,-0.0370186461647695,0.0728650492483224,0.102505551045818,-0.092833297102396,-0.803217085677086,-0.0133740773475681,0.588256259023743,0.00275802915326288,0,0,0.00475607740928457,0,0.00459834398500878,0.0310425568924106,0,0,0.00172680812974492,0,0.00427107508372324
2.30499968,-0.0378747992668352,0.0740672984978769,0.103099821213696,-0.0928443997858354,-0.803283055976584,-0.0133807258113853,0.588164267518937,0.00279627803098385,0,0,0.00489699091854515,0,0.00473112665067596,0.0310531748681576,0,0,0.00173168166754025,0,0.0042788498378806
2.309999872,-0.0387386575892981,0.0752785155033011,0.103696245385147,-0.0928751300017017,-0.803326643930043,-0.0134052559017649,0.588099321963109,0.00283508076902667,0,0,0.00504193921686486,0,0.00486766088405926,0.0310645291540625,0,0,0.00173573249183353,0,0.00428680303130779
2.314999808,-0.0396069724260962,0.0764962052118597,0.104300501051018,-0.0928820028009761,-0.803379626240619,-0.0135156532740121,0.588023330161092,0.00287443784772124,0,0,0.00519096216918161,0,0.00500798166365654,0.0310756153330292,0,0,0.00173962637880759,0,0.00429526960716674
2.319999744,-0.0404818337883621,0.0777189821975614,0.104904546477326,-0.0928916711669336,-0.803411722808766,-0.0136041453777414,0.587975907933144,0.00291434706754581,0,0,0.00534408878690053,0,0.00515212218185959,0.0310891519971889,0,0,0.00174400923420013,0,0.00430088633014993
2.32499968,-0.0413639428114252,0.0789477876978564,0.10549871488325,-0.0929191282740789,-0.803466662576677,-0.0136457820559917,0.587895526739881,0.00295481794234286,0,0,0.00550136350059427,0,0.00530011745418751,0.0310966942865217,0,0,0.00174851438180638,0,0.00431246474422727
2.329999872,-0.0422537802569017,0.0801856063368694,0.106093072449666,-0.0929456587057219,-0.803546263296016,-0.0137052217756418,0.587781144786773,0.00299586578479583,0,0,0.0056629749736034,0,0.00545214043526297,0.0311076260094532,0,0,0.0017527324063916,0,0.00432103158908761
2.335000064,-0.0431541422685646,0.081431859786918,0.106698878057072,-0.0929446663651292,-0.803558895051551,-0.0137903285600791,0.587762042,0.00303748522971578,0,0,0.00582897661428261,0,0.00560825147864826,0.0311239429760487,0,0,0.00175695888390629,0,0.0043242943897014
2.339999744,-0.0440659585597276,0.0826847514696056,0.107300357327466,-0.0929290704820464,-0.803604193835612,-0.0138611791741577,0.587700906261902,0.00307967009871355,0,0,0.00599930729038033,0,0.00576838982760672,0.0311311933226244,0,0,0.00176121303972783,0,0.00433668327352083
2.344999936,-0.0449905556585331,0.0839451603172298,0.107897096659079,-0.0928934527561675,-0.803711543057891,-0.0139404424280981,0.587557849113984,0.00312245067262858,0,0,0.00617419185827399,0,0.005932757084992,0.0311407446915972,0,0,0.00176516698879004,0,0.00434716319154341
2.349999872,-0.0459255425212751,0.0852111903650044,0.108504562861286,-0.0928316601594579,-0.803729202997755,-0.0140485947386639,0.587540882072474,0.00316582527385106,0,0,0.00635369700493044,0,0.00610142216195283,0.0311594751608467,0,0,0.00176916662518717,0,0.00434850667392299
2.355000064,-0.0468698192286956,0.0864840441565305,0.109108963901837,-0.092793801232866,-0.803771990714337,-0.0141266936762136,0.587486454245241,0.0032097885982805,0,0,0.00653777627741119,0,0.00627433963356041,0.031165285706982,0,0,0.00177360468805995,0,0.00436242244654289
2.359999744,-0.0478264959041961,0.0877659637505089,0.109706819797383,-0.0928020740217788,-0.803879110427619,-0.014179710455424,0.587337285285684,0.00325435859309896,0,0,0.00672659247413363,0,0.00645165288632509,0.0311752790597223,0,0,0.00177813058969974,0,0.0043721545580624
2.364999936,-0.0487953014921311,0.0890534446739677,0.110311073611564,-0.0928032469288401,-0.803887796037492,-0.0142626346467762,0.587323204031972,0.00329954449524454,0,0,0.00692026048120003,0,0.0066334830041576,0.0311932780091735,0,0,0.00178245649593424,0,0.00437417320023071
2.369999872,-0.0497765293154244,0.0903450212416385,0.110907818247112,-0.0928122613645003,-0.80393724535314,-0.0143350837506672,0.587252326558417,0.00334533225832262,0,0,0.00711869628016879,0,0.00681974778811924,0.0311982227969242,0,0,0.00178712973522471,0,0.00438898700053658
2.374999808,-0.0507704192635319,0.0916431056512577,0.111496546351752,-0.0928400865594409,-0.804026413273889,-0.014394419895818,0.587124386958525,0.00339175402075812,0,0,0.00732211634771054,0,0.00701063696021836,0.0312110554484302,0,0,0.00179170849777881,0,0.00439609690962736
2.379999744,-0.0517705850881103,0.0929477311059735,0.112095639284029,-0.0928377580639449,-0.80400498215453,-0.014491723135562,0.587151708938088,0.00343881488681282,0,0,0.00753064756444048,0,0.00720627651111151,0.0312302027302676,0,0,0.00179604930682565,0,0.00439721984837518
2.384999936,-0.0527777815658727,0.0942579857202573,0.112695282349558,-0.0928366105201348,-0.804015685817537,-0.0145814988935226,0.587135010535487,0.00348650284248818,0,0,0.0077442351047325,0,0.0074066220485045,0.0312391699726788,0,0,0.00180071430964644,0,0.00440828953194261
2.389999872,-0.0538008570664049,0.0955688142730006,0.113285184852388,-0.0928574930848091,-0.804097688428215,-0.0146297176537298,0.587018198017555,0.00353483114469148,0,0,0.00796298207020582,0,0.00761177092333682,0.0312489920566783,0,0,0.00180554763075934,0,0.00441842431848901
2.394999808,-0.0548375794627257,0.0968791011796761,0.113879208893925,-0.0928560917263895,-0.804133454530002,-0.0146772059347075,0.586968238630419,0.00358382347051158,0,0,0.00818707726544777,0,0.00782188947446584,0.031263927130711,0,0,0.00181019777417662,0,0.0044237189170339
2.399999744,-0.055880589025976,0.0981958820492784,0.1144753716102,-0.0928515934156461,-0.804165509921542,-0.0147286061441683,0.586923744973613,0.00363347386995328,0,0,0.00841648306117913,0,0.0080369349112872,0.0312743522986509,0,0,0.00181503698737148,0,0.00443342397873827
2.399999744,-0.0321498959599588,0.00410610873655493,0.0785086705883457,-0.0815849706205513,-0.801755427733489,-0.0253287852129602,0.591515493717933,0.00260494153611979,0,0,0.00456796572682711,0,0.00441219189179859,0.031249445418467,0,0,0.00138216250621257,0,0.00400031221225562
2.404999936,-0.0328808009334662,0.00413811036152641,0.0789373897245436,-0.0815951230075202,-0.801842586353997,-0.0253849976190178,0.59139352761626,0.00263897287631977,0,0,0.00469554522450351,0,0.0045323218295611,0.031257560635536,0,0,0.00138635031785288,0,0.00401211140406571
2.409999872,-0.0336200686169037,0.00417046617973752,0.0793649971714153,-0.0815919383810432,-0.801930264866516,-0.025456396952666,0.591271999790733,0.0026734671892106,0,0,0.00482654530591582,0,0.004655626885631,0.0312683351008006,0,0,0.00139051766517803,0,0.00402135951784326
2.414999808,-0.0343694775893082,0.00420635814905352,0.0798020336433595,-0.081582909768982,-0.801955237885154,-0.0255366309277203,0.591235913779816,0.00270842125466194,0,0,0.0049610333072521,0,0.00478217743857339,0.031284196628082,0,0,0.00139473995830854,0,0.00402555470493343
2.419999744,-0.0351301582699875,0.00424113955359479,0.0802416315535224,-0.0815609846925137,-0.801992638219168,-0.0256338673273482,0.591183997469562,0.00274384233895082,0,0,0.0050990208113831,0,0.00491198605978755,0.0312939645435116,0,0,0.00139868372111468,0,0.00403621105302721
2.424999936,-0.0358969997766506,0.00427524675270001,0.080681471648809,-0.0815522947896707,-0.802076419226323,-0.0257000611164307,0.591068648969162,0.00277974782145903,0,0,0.00524060192881693,0,0.00504512492984626,0.0313037539621039,0,0,0.00140329209650035,0,0.00404627147843353
2.429999872,-0.036669684863547,0.00431644644952652,0.0811301546278214,-0.0815542915224281,-0.80206751776824,-0.0257723619429321,0.59107730444947,0.00281612459091049,0,0,0.00538585712665942,0,0.00518167942112454,0.0313245336676061,0,0,0.00140746997790194,0,0.00404586005031095
2.434999808,-0.0374549613941451,0.00436117034855516,0.0815809040209915,-0.0815235528456444,-0.802082172144695,-0.0259240730680283,0.591055024422122,0.0028529723258105,0,0,0.0055347771556388,0,0.00532164784668965,0.0313330066749282,0,0,0.00141108011762349,0,0.00405841206220442
2.439999744,-0.0382570236328025,0.00440546620069411,0.0820240760720165,-0.0815070183251887,-0.802192202569014,-0.0260540430155184,0.590902244828836,0.00289030355386906,0,0,0.00568743339294533,0,0.00546508472766077,0.0313419041894139,0,0,0.00141547738916267,0,0.00406984121624702
2.444999936,-0.0390766854654089,0.00444861300092625,0.0824697876972551,-0.0814942676678136,-0.80220799654428,-0.026169410614727,0.590877463240711,0.00292812339761357,0,0,0.00584395730739139,0,0.00561212491861107,0.0313615139637868,0,0,0.00141948094677701,0,0.0040710421446393
2.449999616,-0.0399094178164702,0.00448207446064542,0.0829155880218619,-0.0814249460709163,-0.802230875928272,-0.0263382165925237,0.590848456214816,0.00296643499400636,0,0,0.00600429641663077,0,0.00576272081156587,0.0313712375269749,0,0,0.00142300765446394,0,0.00408269252622071
2.454999808,-0.0407494585956562,0.00450652779389261,0.08335128586695,-0.0813860681089146,-0.802355091648504,-0.026429292420596,0.59068105380623,0.00300526386044974,0,0,0.00616854952342527,0,0.00591694212615463,0.0313773349737935,0,0,0.00142787588163759,0,0.00409671882519325
2.46,-0.0415923453930082,0.00452885212767207,0.0837917252370599,-0.0813993137665822,-0.802384143987753,-0.026462126843973,0.590638292898678,0.00304461695026687,0,0,0.00633687050474857,0,0.00607493889852188,0.0313969806416407,0,0,0.00143255369578869,0,0.00409747646407782
2.464999936,-0.042433655817549,0.00454482745951246,0.0842397852899313,-0.0813694539660368,-0.802360884079717,-0.0265813283414497,0.590668652159303,0.00308448980827381,0,0,0.00650922056426861,0,0.00623668502658814,0.0314111323544059,0,0,0.00143643308413192,0,0.00410461434559611
2.469999872,-0.0432725090652337,0.00455387767860327,0.0846798979364796,-0.0813486247687673,-0.802433029959054,-0.0266849288428771,0.59056883447369,0.00312489409645644,0,0,0.00668563703921662,0,0.00640219872067403,0.0314190017078815,0,0,0.00144122695824065,0,0.00411720900535843
2.474999808,-0.0441095565703408,0.00455817190131159,0.0851155089150416,-0.0813788527819382,-0.802476479102713,-0.0267068415768026,0.590504637932506,0.00316584295944507,0,0,0.00686624427372601,0,0.00657160128992178,0.0314348777950047,0,0,0.00144635407198349,0,0.0041215528147167
2.48,-0.0449485195284378,0.00455358287012411,0.0855447807261726,-0.0813697948923902,-0.802502655871243,-0.026758792851944,0.590467959167878,0.00320732744046667,0,0,0.00705103629627749,0,0.00674489889672861,0.0314459377826778,0,0,0.00145067192160178,0,0.00413161239414216
2.484999936,-0.0457946199800504,0.00454273412982757,0.0859640226421728,-0.0813335689758485,-0.802578334326219,-0.0268128810439951,0.590367628887224,0.00324935216490581,0,0,0.00724011499703783,0,0.00692217274906247,0.0314564281335643,0,0,0.00145556474692983,0,0.00414175428995736
2.489999872,-0.0466451527728371,0.00453171978287987,0.0863903709139826,-0.0813366534186578,-0.802625374960806,-0.0268092230406127,0.590303415066894,0.00329193982048718,0,0,0.00743364963256635,0,0.00710357602191921,0.031469677872939,0,0,0.00146081318758142,0,0.0041488703131652
2.494999808,-0.0475006038839674,0.00452027507685609,0.0868262893016716,-0.0813527296122397,-0.802647436458982,-0.0268428394759381,0.590269674046814,0.00333507733781435,0,0,0.00763163660323578,0,0.00728911726820897,0.0314833746058151,0,0,0.00146554159712897,0,0.00415614853007932
2.5,-0.0483686245654468,0.0045068414937882,0.0872583841518487,-0.0813486359270946,-0.802668347871693,-0.0269468186391229,0.590237064003064,0.00337875962932291,0,0,0.00783411418590424,0,0.00747883623972597,0.0314979112582575,0,0,0.00147004202662596,0,0.00416290517599728
2.5,-0.0365756471995912,0.0869555930579328,0.0876157327511653,-0.0906821393954591,-0.801725103009568,-0.0180792208674617,0.590497036886542,0.00246933999454954,0,0,0.00439080403138961,0,0.0042375623867658,0.0314781421774536,0,0,0.00115308836406471,0,0.00383566014451433
